Timestamp,Direction,CAN_ID,DLC,Data,Description
1.373000,Tx,740,8,2B 24 25 26 27 28 29 2A,TransferData segment 1 block 03 CF43
1.374000,Tx,740,8,2C 2B 2C 2D 2E 2F 30 31,TransferData segment 1 block 03 CF44
1.375000,Tx,740,8,2D 32 33 34 35 36 37 38,TransferData segment 1 block 03 CF45
1.376000,Tx,740,8,2E 39 3A 3B 3C 3D 3E 3F,TransferData segment 1 block 03 CF46
1.377000,Tx,740,8,2F 40 41 42 43 44 45 46,TransferData segment 1 block 03 CF47
1.378000,Tx,740,8,20 47 48 49 4A 4B 4C 4D,TransferData segment 1 block 03 CF48
1.379000,Tx,740,8,21 4E 4F 50 51 52 53 54,TransferData segment 1 block 03 CF49
1.380000,Tx,740,8,22 55 56 57 58 59 5A 5B,TransferData segment 1 block 03 CF50
1.381000,Tx,740,8,23 5C 5D 5E 5F 60 61 62,TransferData segment 1 block 03 CF51
1.382000,Tx,740,8,24 63 64 65 66 67 68 69,TransferData segment 1 block 03 CF52
1.383000,Tx,740,8,25 6A 6B 6C 6D 6E 6F 70,TransferData segment 1 block 03 CF53
1.384000,Tx,740,8,26 71 72 73 74 75 76 77,TransferData segment 1 block 03 CF54
1.385000,Tx,740,8,27 78 79 7A 7B 7C 7D 7E,TransferData segment 1 block 03 CF55
1.386000,Tx,740,8,28 7F 80 81 82 83 84 85,TransferData segment 1 block 03 CF56
1.387000,Tx,740,8,29 86 87 88 89 8A 8B 8C,TransferData segment 1 block 03 CF57
1.388000,Tx,740,8,2A 8D 8E 8F 90 91 92 93,TransferData segment 1 block 03 CF58
1.389000,Tx,740,8,2B 94 95 96 97 98 99 9A,TransferData segment 1 block 03 CF59
1.390000,Tx,740,8,2C 9B 9C 9D 9E 9F A0 A1,TransferData segment 1 block 03 CF60
1.391000,Tx,740,8,2D A2 A3 A4 A5 A6 A7 A8,TransferData segment 1 block 03 CF61
1.392000,Tx,740,8,2E A9 AA AB AC AD AE AF,TransferData segment 1 block 03 CF62
1.393000,Tx,740,8,2F B0 B1 B2 B3 B4 B5 B6,TransferData segment 1 block 03 CF63
1.394000,Tx,740,8,20 B7 B8 B9 BA BB BC BD,TransferData segment 1 block 03 CF64
1.395000,Tx,740,8,21 BE BF C0 C1 C2 C3 C4,TransferData segment 1 block 03 CF65
1.396000,Tx,740,8,22 C5 C6 C7 C8 C9 CA CB,TransferData segment 1 block 03 CF66
1.397000,Tx,740,8,23 CC CD CE CF D0 D1 D2,TransferData segment 1 block 03 CF67
1.398000,Tx,740,8,24 D3 D4 D5 D6 D7 D8 D9,TransferData segment 1 block 03 CF68
1.399000,Tx,740,8,25 DA DB DC DD DE DF E0,TransferData segment 1 block 03 CF69
1.400000,Tx,740,8,26 E1 E2 E3 E4 E5 E6 E7,TransferData segment 1 block 03 CF70
1.401000,Tx,740,8,27 E8 E9 EA EB EC ED EE,TransferData segment 1 block 03 CF71
1.402000,Tx,740,8,28 EF F0 F1 F2 F3 F4 F5,TransferData segment 1 block 03 CF72
1.403000,Tx,740,8,29 F6 F7 F8 F9 FA FB FC,TransferData segment 1 block 03 CF73
1.404000,Tx,740,8,2A FD FE FF 00 01 02 03,TransferData segment 1 block 03 CF74
1.405000,Tx,740,8,2B 04 05 06 07 08 09 0A,TransferData segment 1 block 03 CF75
1.406000,Tx,740,8,2C 0B 0C 0D 0E 0F 10 11,TransferData segment 1 block 03 CF76
1.407000,Tx,740,8,2D 12 13 14 15 16 17 18,TransferData segment 1 block 03 CF77
1.408000,Tx,740,8,2E 19 1A 1B 1C 1D 1E 1F,TransferData segment 1 block 03 CF78
1.409000,Tx,740,8,2F 20 21 22 23 24 25 26,TransferData segment 1 block 03 CF79
1.410000,Tx,740,8,20 27 28 29 2A 2B 2C 2D,TransferData segment 1 block 03 CF80
1.411000,Tx,740,8,21 2E 2F 30 31 32 33 34,TransferData segment 1 block 03 CF81
1.412000,Tx,740,8,22 35 36 37 38 39 3A 3B,TransferData segment 1 block 03 CF82
1.413000,Tx,740,8,23 3C 3D 3E 3F 40 41 42,TransferData segment 1 block 03 CF83
1.414000,Tx,740,8,24 43 44 45 46 47 48 49,TransferData segment 1 block 03 CF84
1.415000,Tx,740,8,25 4A 4B 4C 4D 4E 4F 50,TransferData segment 1 block 03 CF85
1.416000,Tx,740,8,26 51 52 53 54 55 56 57,TransferData segment 1 block 03 CF86
1.417000,Tx,740,8,27 58 59 5A 5B 5C 5D 5E,TransferData segment 1 block 03 CF87
1.418000,Tx,740,8,28 5F 60 61 62 63 64 65,TransferData segment 1 block 03 CF88
1.419000,Tx,740,8,29 66 67 68 69 6A 6B 6C,TransferData segment 1 block 03 CF89
1.420000,Tx,740,8,2A 6D 6E 6F 70 71 72 73,TransferData segment 1 block 03 CF90
1.421000,Tx,740,8,2B 74 75 76 77 78 79 7A,TransferData segment 1 block 03 CF91
1.422000,Tx,740,8,2C 7B 7C 7D 7E 7F 80 81,TransferData segment 1 block 03 CF92
1.423000,Tx,740,8,2D 82 83 84 85 86 87 88,TransferData segment 1 block 03 CF93
1.424000,Tx,740,8,2E 89 8A 8B 8C 8D 8E 8F,TransferData segment 1 block 03 CF94
1.425000,Tx,740,8,2F 90 91 92 93 94 95 96,TransferData segment 1 block 03 CF95
1.426000,Tx,740,8,20 97 98 99 9A 9B 9C 9D,TransferData segment 1 block 03 CF96
1.427000,Tx,740,8,21 9E 9F A0 A1 A2 A3 A4,TransferData segment 1 block 03 CF97
1.428000,Tx,740,8,22 A5 A6 A7 A8 A9 AA AB,TransferData segment 1 block 03 CF98
1.429000,Tx,740,8,23 AC AD AE AF B0 B1 B2,TransferData segment 1 block 03 CF99
1.430000,Tx,740,8,24 B3 B4 B5 B6 B7 B8 B9,TransferData segment 1 block 03 CF100
1.431000,Tx,740,8,25 BA BB BC BD BE BF C0,TransferData segment 1 block 03 CF101
1.432000,Tx,740,8,26 C1 C2 C3 C4 C5 C6 C7,TransferData segment 1 block 03 CF102
1.433000,Tx,740,8,27 C8 C9 CA CB CC CD CE,TransferData segment 1 block 03 CF103
1.434000,Tx,740,8,28 CF D0 D1 D2 D3 D4 D5,TransferData segment 1 block 03 CF104
1.435000,Tx,740,8,29 D6 D7 D8 D9 DA DB DC,TransferData segment 1 block 03 CF105
1.436000,Tx,740,8,2A DD DE DF E0 E1 E2 E3,TransferData segment 1 block 03 CF106
1.437000,Tx,740,8,2B E4 E5 E6 E7 E8 E9 EA,TransferData segment 1 block 03 CF107
1.438000,Tx,740,8,2C EB EC ED EE EF F0 F1,TransferData segment 1 block 03 CF108
1.439000,Tx,740,8,2D F2 F3 F4 F5 F6 F7 F8,TransferData segment 1 block 03 CF109
1.440000,Tx,740,8,2E F9 FA FB FC FD FE FF,TransferData segment 1 block 03 CF110
1.441000,Tx,740,8,2F 00 01 02 03 04 05 06,TransferData segment 1 block 03 CF111
1.442000,Tx,740,8,20 07 08 09 0A 0B 0C 0D,TransferData segment 1 block 03 CF112
1.443000,Tx,740,8,21 0E 0F 10 11 12 13 14,TransferData segment 1 block 03 CF113
1.444000,Tx,740,8,22 15 16 17 18 19 1A 1B,TransferData segment 1 block 03 CF114
1.445000,Tx,740,8,23 1C 1D 1E 1F 20 21 22,TransferData segment 1 block 03 CF115
1.446000,Tx,740,8,24 23 24 25 26 27 28 29,TransferData segment 1 block 03 CF116
1.447000,Tx,740,8,25 2A 2B 2C 2D 2E 2F 30,TransferData segment 1 block 03 CF117
1.448000,Tx,740,8,26 31 32 33 34 35 36 37,TransferData segment 1 block 03 CF118
1.449000,Tx,740,8,27 38 39 3A 3B 3C 3D 3E,TransferData segment 1 block 03 CF119
1.450000,Tx,740,8,28 3F 40 41 42 43 44 45,TransferData segment 1 block 03 CF120
1.451000,Tx,740,8,29 46 47 48 49 4A 4B 4C,TransferData segment 1 block 03 CF121
1.452000,Tx,740,8,2A 4D 4E 4F 50 51 52 53,TransferData segment 1 block 03 CF122
1.453000,Tx,740,8,2B 54 55 56 57 58 59 5A,TransferData segment 1 block 03 CF123
1.454000,Tx,740,8,2C 5B 5C 5D 5E 5F 60 61,TransferData segment 1 block 03 CF124
1.455000,Tx,740,8,2D 62 63 64 65 66 67 68,TransferData segment 1 block 03 CF125
1.456000,Tx,740,8,2E 69 6A 6B 6C 6D 6E 6F,TransferData segment 1 block 03 CF126
1.457000,Tx,740,8,2F 70 71 72 73 74 75 76,TransferData segment 1 block 03 CF127
1.458000,Tx,740,8,20 77 78 79 7A 7B 7C 7D,TransferData segment 1 block 03 CF128
1.459000,Tx,740,8,21 7E 7F 80 81 82 83 84,TransferData segment 1 block 03 CF129
1.460000,Tx,740,8,22 85 86 87 88 89 8A 8B,TransferData segment 1 block 03 CF130
1.461000,Tx,740,8,23 8C 8D 8E 8F 90 91 92,TransferData segment 1 block 03 CF131
1.462000,Tx,740,8,24 93 94 95 96 97 98 99,TransferData segment 1 block 03 CF132
1.463000,Tx,740,8,25 9A 9B 9C 9D 9E 9F A0,TransferData segment 1 block 03 CF133
1.464000,Tx,740,8,26 A1 A2 A3 A4 A5 A6 A7,TransferData segment 1 block 03 CF134
1.465000,Tx,740,8,27 A8 A9 AA AB AC AD AE,TransferData segment 1 block 03 CF135
1.466000,Tx,740,8,28 AF B0 B1 B2 B3 B4 B5,TransferData segment 1 block 03 CF136
1.467000,Tx,740,8,29 B6 B7 B8 B9 BA BB BC,TransferData segment 1 block 03 CF137
1.468000,Tx,740,8,2A BD BE BF C0 C1 C2 C3,TransferData segment 1 block 03 CF138
1.469000,Tx,740,8,2B C4 C5 C6 C7 C8 C9 CA,TransferData segment 1 block 03 CF139
1.470000,Tx,740,8,2C CB CC CD CE CF D0 D1,TransferData segment 1 block 03 CF140
1.471000,Tx,740,8,2D D2 D3 D4 D5 D6 D7 D8,TransferData segment 1 block 03 CF141
1.472000,Tx,740,8,2E D9 DA DB DC DD DE DF,TransferData segment 1 block 03 CF142
1.473000,Tx,740,8,2F E0 E1 E2 E3 E4 E5 E6,TransferData segment 1 block 03 CF143
1.474000,Tx,740,8,20 E7 E8 E9 EA EB EC ED,TransferData segment 1 block 03 CF144
1.475000,Tx,740,8,21 EE EF F0 F1 F2 F3 F4,TransferData segment 1 block 03 CF145
1.476000,Tx,740,8,22 F5 F6 F7 F8 F9 FA FB,TransferData segment 1 block 03 CF146
1.477000,Tx,740,8,23 FC FD FE FF 00 01 02,TransferData segment 1 block 03 CF147
1.478000,Tx,740,8,24 03 04 05 06 07 08 09,TransferData segment 1 block 03 CF148
1.479000,Tx,740,8,25 0A 0B 0C 0D 0E 0F 10,TransferData segment 1 block 03 CF149
1.480000,Tx,740,8,26 11 12 13 14 15 16 17,TransferData segment 1 block 03 CF150
1.481000,Tx,740,8,27 18 19 1A 1B 1C 1D 1E,TransferData segment 1 block 03 CF151
1.482000,Tx,740,8,28 1F 20 21 22 23 24 25,TransferData segment 1 block 03 CF152
1.483000,Tx,740,8,29 26 27 28 29 2A 2B 2C,TransferData segment 1 block 03 CF153
1.484000,Tx,740,8,2A 2D 2E 2F 30 31 32 33,TransferData segment 1 block 03 CF154
1.485000,Tx,740,8,2B 34 35 36 37 38 39 3A,TransferData segment 1 block 03 CF155
1.486000,Tx,740,8,2C 3B 3C 3D 3E 3F 40 41,TransferData segment 1 block 03 CF156
1.487000,Tx,740,8,2D 42 43 44 45 46 47 48,TransferData segment 1 block 03 CF157
1.488000,Tx,740,8,2E 49 4A 4B 4C 4D 4E 4F,TransferData segment 1 block 03 CF158
1.489000,Tx,740,8,2F 50 51 52 53 54 55 56,TransferData segment 1 block 03 CF159
1.490000,Tx,740,8,20 57 58 59 5A 5B 5C 5D,TransferData segment 1 block 03 CF160
1.491000,Tx,740,8,21 5E 5F 60 61 62 63 64,TransferData segment 1 block 03 CF161
1.492000,Tx,740,8,22 65 66 67 68 69 6A 6B,TransferData segment 1 block 03 CF162
1.493000,Tx,740,8,23 6C 6D 6E 6F 70 71 72,TransferData segment 1 block 03 CF163
1.494000,Tx,740,8,24 73 74 75 76 77 78 79,TransferData segment 1 block 03 CF164
1.495000,Tx,740,8,25 7A 7B 7C 7D 7E 7F 80,TransferData segment 1 block 03 CF165
1.496000,Tx,740,8,26 81 82 83 84 85 86 87,TransferData segment 1 block 03 CF166
1.497000,Tx,740,8,27 88 89 8A 8B 8C 8D 8E,TransferData segment 1 block 03 CF167
1.498000,Tx,740,8,28 8F 90 91 92 93 94 95,TransferData segment 1 block 03 CF168
1.499000,Tx,740,8,29 96 97 98 99 9A 9B 9C,TransferData segment 1 block 03 CF169
1.500000,Tx,740,8,2A 9D 9E 9F A0 A1 A2 A3,TransferData segment 1 block 03 CF170
1.501000,Tx,740,8,2B A4 A5 A6 A7 A8 A9 AA,TransferData segment 1 block 03 CF171
1.502000,Tx,740,8,2C AB AC AD AE AF B0 B1,TransferData segment 1 block 03 CF172
1.503000,Tx,740,8,2D B2 B3 B4 B5 B6 B7 B8,TransferData segment 1 block 03 CF173
1.504000,Tx,740,8,2E B9 BA BB BC BD BE BF,TransferData segment 1 block 03 CF174
1.505000,Tx,740,8,2F C0 C1 C2 C3 C4 C5 C6,TransferData segment 1 block 03 CF175
1.506000,Tx,740,8,20 C7 C8 C9 CA CB CC CD,TransferData segment 1 block 03 CF176
1.507000,Tx,740,8,21 CE CF D0 D1 D2 D3 D4,TransferData segment 1 block 03 CF177
1.508000,Tx,740,8,22 D5 D6 D7 D8 D9 DA DB,TransferData segment 1 block 03 CF178
1.509000,Tx,740,8,23 DC DD DE DF E0 E1 E2,TransferData segment 1 block 03 CF179
1.510000,Tx,740,8,24 E3 E4 E5 E6 E7 E8 E9,TransferData segment 1 block 03 CF180
1.511000,Tx,740,8,25 EA EB EC ED EE EF F0,TransferData segment 1 block 03 CF181
1.512000,Tx,740,8,26 F1 F2 F3 F4 F5 F6 F7,TransferData segment 1 block 03 CF182
1.513000,Tx,740,8,27 F8 F9 FA FB FC FD FE,TransferData segment 1 block 03 CF183
1.514000,Tx,740,8,28 FF 00 01 02 03 04 05,TransferData segment 1 block 03 CF184
1.515000,Tx,740,8,29 06 07 08 09 0A 0B 0C,TransferData segment 1 block 03 CF185
1.516000,Tx,740,8,2A 0D 0E 0F 10 11 12 13,TransferData segment 1 block 03 CF186
1.517000,Tx,740,8,2B 14 15 16 17 18 19 1A,TransferData segment 1 block 03 CF187
1.518000,Tx,740,8,2C 1B 1C 1D 1E 1F 20 21,TransferData segment 1 block 03 CF188
1.519000,Tx,740,8,2D 22 23 24 25 26 27 28,TransferData segment 1 block 03 CF189
1.520000,Tx,740,8,2E 29 2A 2B 2C 2D 2E 2F,TransferData segment 1 block 03 CF190
1.521000,Tx,740,8,2F 30 31 32 33 34 35 36,TransferData segment 1 block 03 CF191
1.522000,Tx,740,8,20 37 38 39 3A 3B 3C 3D,TransferData segment 1 block 03 CF192
1.523000,Tx,740,8,21 3E 3F 40 41 42 43 44,TransferData segment 1 block 03 CF193
1.524000,Tx,740,8,22 45 46 47 48 49 4A 4B,TransferData segment 1 block 03 CF194
1.525000,Tx,740,8,23 4C 4D 4E 4F 50 51 52,TransferData segment 1 block 03 CF195
1.526000,Tx,740,8,24 53 54 55 56 57 58 59,TransferData segment 1 block 03 CF196
1.527000,Tx,740,8,25 5A 5B 5C 5D 5E 5F 60,TransferData segment 1 block 03 CF197
1.528000,Tx,740,8,26 61 62 63 64 65 66 67,TransferData segment 1 block 03 CF198
1.529000,Tx,740,8,27 68 69 6A 6B 6C 6D 6E,TransferData segment 1 block 03 CF199
1.530000,Tx,740,8,28 6F 70 71 72 73 74 75,TransferData segment 1 block 03 CF200
1.531000,Tx,740,8,29 76 77 78 79 7A 7B 7C,TransferData segment 1 block 03 CF201
1.532000,Tx,740,8,2A 7D 7E 7F 80 81 82 83,TransferData segment 1 block 03 CF202
1.533000,Tx,740,8,2B 84 85 86 87 88 89 8A,TransferData segment 1 block 03 CF203
1.534000,Tx,740,8,2C 8B 8C 8D 8E 8F 90 91,TransferData segment 1 block 03 CF204
1.535000,Tx,740,8,2D 92 93 94 95 96 97 98,TransferData segment 1 block 03 CF205
1.536000,Tx,740,8,2E 99 9A 9B 9C 9D 9E 9F,TransferData segment 1 block 03 CF206
1.537000,Tx,740,8,2F A0 A1 A2 A3 A4 A5 A6,TransferData segment 1 block 03 CF207
1.538000,Tx,740,8,20 A7 A8 A9 AA AB AC AD,TransferData segment 1 block 03 CF208
1.539000,Tx,740,8,21 AE AF B0 B1 B2 B3 B4,TransferData segment 1 block 03 CF209
1.540000,Tx,740,8,22 B5 B6 B7 B8 B9 BA BB,TransferData segment 1 block 03 CF210
1.541000,Tx,740,8,23 BC BD BE BF C0 C1 C2,TransferData segment 1 block 03 CF211
1.542000,Tx,740,8,24 C3 C4 C5 C6 C7 C8 C9,TransferData segment 1 block 03 CF212
1.543000,Tx,740,8,25 CA CB CC CD CE CF D0,TransferData segment 1 block 03 CF213
1.544000,Tx,740,8,26 D1 D2 D3 D4 D5 D6 D7,TransferData segment 1 block 03 CF214
1.545000,Tx,740,8,27 D8 D9 DA DB DC DD DE,TransferData segment 1 block 03 CF215
1.546000,Tx,740,8,28 DF E0 E1 E2 E3 E4 E5,TransferData segment 1 block 03 CF216
1.547000,Tx,740,8,29 E6 E7 E8 E9 EA EB EC,TransferData segment 1 block 03 CF217
1.548000,Tx,740,8,2A ED EE EF F0 F1 F2 F3,TransferData segment 1 block 03 CF218
1.549000,Tx,740,8,2B F4 F5 F6 F7 F8 F9 FA,TransferData segment 1 block 03 CF219
1.550000,Tx,740,8,2C FB FC FD FE FF 00 01,TransferData segment 1 block 03 CF220
1.551000,Tx,740,8,2D 02 03 04 05 06 07 08,TransferData segment 1 block 03 CF221
1.552000,Tx,740,8,2E 09 0A 0B 0C 0D 0E 0F,TransferData segment 1 block 03 CF222
1.553000,Tx,740,8,2F 10 11 12 13 14 15 16,TransferData segment 1 block 03 CF223
1.554000,Tx,740,8,20 17 18 19 1A 1B 1C 1D,TransferData segment 1 block 03 CF224
1.555000,Tx,740,8,21 1E 1F 20 21 22 23 24,TransferData segment 1 block 03 CF225
1.556000,Tx,740,8,22 25 26 27 28 29 2A 2B,TransferData segment 1 block 03 CF226
1.557000,Tx,740,8,23 2C 2D 2E 2F 30 31 32,TransferData segment 1 block 03 CF227
1.558000,Tx,740,8,24 33 34 35 36 37 38 39,TransferData segment 1 block 03 CF228
1.559000,Tx,740,8,25 3A 3B 3C 3D 3E 3F 40,TransferData segment 1 block 03 CF229
1.560000,Tx,740,8,26 41 42 43 44 45 46 47,TransferData segment 1 block 03 CF230
1.561000,Tx,740,8,27 48 49 4A 4B 4C 4D 4E,TransferData segment 1 block 03 CF231
1.562000,Tx,740,8,28 4F 50 51 52 53 54 55,TransferData segment 1 block 03 CF232
1.563000,Tx,740,8,29 56 57 58 59 5A 5B 5C,TransferData segment 1 block 03 CF233
1.564000,Tx,740,8,2A 5D 5E 5F 60 61 62 63,TransferData segment 1 block 03 CF234
1.565000,Tx,740,8,2B 64 65 66 67 68 69 6A,TransferData segment 1 block 03 CF235
1.566000,Tx,740,8,2C 6B 6C 6D 6E 6F 70 71,TransferData segment 1 block 03 CF236
1.567000,Tx,740,8,2D 72 73 74 75 76 77 78,TransferData segment 1 block 03 CF237
1.568000,Tx,740,8,2E 79 7A 7B 7C 7D 7E 7F,TransferData segment 1 block 03 CF238
1.569000,Tx,740,8,2F 80 81 82 83 84 85 86,TransferData segment 1 block 03 CF239
1.570000,Tx,740,8,20 87 88 89 8A 8B 8C 8D,TransferData segment 1 block 03 CF240
1.571000,Tx,740,8,21 8E 8F 90 91 92 93 94,TransferData segment 1 block 03 CF241
1.572000,Tx,740,8,22 95 96 97 98 99 9A 9B,TransferData segment 1 block 03 CF242
1.573000,Tx,740,8,23 9C 9D 9E 9F A0 A1 A2,TransferData segment 1 block 03 CF243
1.574000,Tx,740,8,24 A3 A4 A5 A6 A7 A8 A9,TransferData segment 1 block 03 CF244
1.575000,Tx,740,8,25 AA AB AC AD AE AF B0,TransferData segment 1 block 03 CF245
1.576000,Tx,740,8,26 B1 B2 B3 B4 B5 B6 B7,TransferData segment 1 block 03 CF246
1.577000,Tx,740,8,27 B8 B9 BA BB BC BD BE,TransferData segment 1 block 03 CF247
1.578000,Tx,740,8,28 BF C0 C1 C2 C3 C4 C5,TransferData segment 1 block 03 CF248
1.579000,Tx,740,8,29 C6 C7 C8 C9 CA CB CC,TransferData segment 1 block 03 CF249
1.580000,Tx,740,8,2A CD CE CF D0 D1 D2 D3,TransferData segment 1 block 03 CF250
1.581000,Tx,740,8,2B D4 D5 D6 D7 D8 D9 DA,TransferData segment 1 block 03 CF251
1.582000,Tx,740,8,2C DB DC DD DE DF E0 E1,TransferData segment 1 block 03 CF252
1.583000,Tx,740,8,2D E2 E3 E4 E5 E6 E7 E8,TransferData segment 1 block 03 CF253
1.584000,Tx,740,8,2E E9 EA EB EC ED EE EF,TransferData segment 1 block 03 CF254
1.585000,Tx,740,8,2F F0 F1 F2 F3 F4 F5 F6,TransferData segment 1 block 03 CF255
1.586000,Rx,748,8,30 FF 00 00 00 00 00 00,TransferData segment 1 block 03 FlowControl
1.587000,Tx,740,8,20 F7 F8 F9 FA FB FC FD,TransferData segment 1 block 03 CF256
1.588000,Tx,740,8,21 FE FF 00 01 02 03 04,TransferData segment 1 block 03 CF257
1.589000,Tx,740,8,22 05 06 07 08 09 0A 0B,TransferData segment 1 block 03 CF258
1.590000,Tx,740,8,23 0C 0D 0E 0F 10 11 12,TransferData segment 1 block 03 CF259
1.591000,Tx,740,8,24 13 14 15 16 17 18 19,TransferData segment 1 block 03 CF260
1.592000,Tx,740,8,25 1A 1B 1C 1D 1E 1F 20,TransferData segment 1 block 03 CF261
1.593000,Tx,740,8,26 21 22 23 24 25 26 27,TransferData segment 1 block 03 CF262
1.594000,Tx,740,8,27 28 29 2A 2B 2C 2D 2E,TransferData segment 1 block 03 CF263
1.595000,Tx,740,8,28 2F 30 31 32 33 34 35,TransferData segment 1 block 03 CF264
1.596000,Tx,740,8,29 36 37 38 39 3A 3B 3C,TransferData segment 1 block 03 CF265
1.597000,Tx,740,8,2A 3D 3E 3F 40 41 42 43,TransferData segment 1 block 03 CF266
1.598000,Tx,740,8,2B 44 45 46 47 48 49 4A,TransferData segment 1 block 03 CF267
1.599000,Tx,740,8,2C 4B 4C 4D 4E 4F 50 51,TransferData segment 1 block 03 CF268
1.600000,Tx,740,8,2D 52 53 54 55 56 57 58,TransferData segment 1 block 03 CF269
1.601000,Tx,740,8,2E 59 5A 5B 5C 5D 5E 5F,TransferData segment 1 block 03 CF270
1.602000,Tx,740,8,2F 60 61 62 63 64 65 66,TransferData segment 1 block 03 CF271
1.603000,Tx,740,8,20 67 68 69 6A 6B 6C 6D,TransferData segment 1 block 03 CF272
1.604000,Tx,740,8,21 6E 6F 70 71 72 73 74,TransferData segment 1 block 03 CF273
1.605000,Tx,740,8,22 75 76 77 78 79 7A 7B,TransferData segment 1 block 03 CF274
1.606000,Tx,740,8,23 7C 7D 7E 7F 80 81 82,TransferData segment 1 block 03 CF275
1.607000,Tx,740,8,24 83 84 85 86 87 88 89,TransferData segment 1 block 03 CF276
1.608000,Tx,740,8,25 8A 8B 8C 8D 8E 8F 90,TransferData segment 1 block 03 CF277
1.609000,Tx,740,8,26 91 92 93 94 95 96 97,TransferData segment 1 block 03 CF278
1.610000,Tx,740,8,27 98 99 9A 9B 9C 9D 9E,TransferData segment 1 block 03 CF279
1.611000,Tx,740,8,28 9F A0 A1 A2 A3 A4 A5,TransferData segment 1 block 03 CF280
1.612000,Tx,740,8,29 A6 A7 A8 A9 AA AB AC,TransferData segment 1 block 03 CF281
1.613000,Tx,740,8,2A AD AE AF B0 B1 B2 B3,TransferData segment 1 block 03 CF282
1.614000,Tx,740,8,2B B4 B5 B6 B7 B8 B9 BA,TransferData segment 1 block 03 CF283
1.615000,Tx,740,8,2C BB BC BD BE BF C0 C1,TransferData segment 1 block 03 CF284
1.616000,Tx,740,8,2D C2 C3 C4 C5 C6 C7 C8,TransferData segment 1 block 03 CF285
1.617000,Tx,740,8,2E C9 CA CB CC CD CE CF,TransferData segment 1 block 03 CF286
1.618000,Tx,740,8,2F D0 D1 D2 D3 D4 D5 D6,TransferData segment 1 block 03 CF287
1.619000,Tx,740,8,20 D7 D8 D9 DA DB DC DD,TransferData segment 1 block 03 CF288
1.620000,Tx,740,8,21 DE DF E0 E1 E2 E3 E4,TransferData segment 1 block 03 CF289
1.621000,Tx,740,8,22 E5 E6 E7 E8 E9 EA EB,TransferData segment 1 block 03 CF290
1.622000,Tx,740,8,23 EC ED EE EF F0 F1 F2,TransferData segment 1 block 03 CF291
1.623000,Tx,740,8,24 F3 F4 F5 F6 F7 F8 F9,TransferData segment 1 block 03 CF292
1.624000,Tx,740,8,25 FA FB FC FD FE FF 00,TransferData segment 1 block 03 CF293
1.625000,Tx,740,8,26 01 02 03 04 05 06 07,TransferData segment 1 block 03 CF294
1.626000,Tx,740,8,27 08 09 0A 0B 0C 0D 0E,TransferData segment 1 block 03 CF295
1.627000,Tx,740,8,28 0F 10 11 12 13 14 15,TransferData segment 1 block 03 CF296
1.628000,Tx,740,8,29 16 17 18 19 1A 1B 1C,TransferData segment 1 block 03 CF297
1.629000,Tx,740,8,2A 1D 1E 1F 20 21 22 23,TransferData segment 1 block 03 CF298
1.630000,Tx,740,8,2B 24 25 26 27 28 29 2A,TransferData segment 1 block 03 CF299
1.631000,Tx,740,8,2C 2B 2C 2D 2E 2F 30 31,TransferData segment 1 block 03 CF300
1.632000,Tx,740,8,2D 32 33 34 35 36 37 38,TransferData segment 1 block 03 CF301
1.633000,Tx,740,8,2E 39 3A 3B 3C 3D 3E 3F,TransferData segment 1 block 03 CF302
1.634000,Tx,740,8,2F 40 41 42 43 44 45 46,TransferData segment 1 block 03 CF303
1.635000,Tx,740,8,20 47 48 49 4A 4B 4C 4D,TransferData segment 1 block 03 CF304
1.636000,Tx,740,8,21 4E 4F 50 51 52 53 54,TransferData segment 1 block 03 CF305
1.637000,Tx,740,8,22 55 56 57 58 59 5A 5B,TransferData segment 1 block 03 CF306
1.638000,Tx,740,8,23 5C 5D 5E 5F 60 61 62,TransferData segment 1 block 03 CF307
1.639000,Tx,740,8,24 63 64 65 66 67 68 69,TransferData segment 1 block 03 CF308
1.640000,Tx,740,8,25 6A 6B 6C 6D 6E 6F 70,TransferData segment 1 block 03 CF309
1.641000,Tx,740,8,26 71 72 73 74 75 76 77,TransferData segment 1 block 03 CF310
1.642000,Tx,740,8,27 78 79 7A 7B 7C 7D 7E,TransferData segment 1 block 03 CF311
1.643000,Tx,740,8,28 7F 80 81 82 83 84 85,TransferData segment 1 block 03 CF312
1.644000,Tx,740,8,29 86 87 88 89 8A 8B 8C,TransferData segment 1 block 03 CF313
1.645000,Tx,740,8,2A 8D 8E 8F 90 91 92 93,TransferData segment 1 block 03 CF314
1.646000,Tx,740,8,2B 94 95 96 97 98 99 9A,TransferData segment 1 block 03 CF315
1.647000,Tx,740,8,2C 9B 9C 9D 9E 9F A0 A1,TransferData segment 1 block 03 CF316
1.648000,Tx,740,8,2D A2 A3 A4 A5 A6 A7 A8,TransferData segment 1 block 03 CF317
1.649000,Tx,740,8,2E A9 AA AB AC AD AE AF,TransferData segment 1 block 03 CF318
1.650000,Tx,740,8,2F B0 B1 B2 B3 B4 B5 B6,TransferData segment 1 block 03 CF319
1.651000,Tx,740,8,20 B7 B8 B9 BA BB BC BD,TransferData segment 1 block 03 CF320
1.652000,Tx,740,8,21 BE BF C0 C1 C2 C3 C4,TransferData segment 1 block 03 CF321
1.653000,Tx,740,8,22 C5 C6 C7 C8 C9 CA CB,TransferData segment 1 block 03 CF322
